molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4471306,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,581.8180000000002,1.7482999999999995,6.0,11.0,10.387216143280265
CHEMBL4761506,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,580.8300000000002,2.353300000000001,6.0,10.0,9.939302159646388
CHEMBL4746184,C[C@H](Nc1nc(Cl)nc2c1ccn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,581.8180000000002,1.7482999999999995,6.0,11.0,10.508638306165727
CHEMBL4777161,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,580.8300000000002,2.353300000000001,6.0,10.0,10.022276394711152
CHEMBL4797225,C[C@H](Nc1nc(Cl)nc2c1ccn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1cccc(F)c1,581.8180000000002,1.7482999999999995,6.0,11.0,10.494850021680094
CHEMBL4740465,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1cccc(F)c1,563.8280000000002,1.6091999999999995,6.0,11.0,10.508638306165727
CHEMBL4776758,C[C@H](Nc1nc(Cl)nc2c1ccn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,563.8280000000002,1.6091999999999995,6.0,11.0,10.55284196865778
CHEMBL4784155,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,549.8010000000003,1.0481999999999996,6.0,11.0,10.154901959985743
CHEMBL4745002,C[C@@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,527.7950000000003,0.7905999999999995,6.0,11.0,10.236572006437063
CHEMBL4743437,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,565.8190000000002,2.586400000000001,5.0,10.0,10.346787486224656
CHEMBL4790144,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,565.8190000000002,2.586400000000001,5.0,10.0,10.2839966563652
CHEMBL4749428,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,551.7920000000003,2.0254,5.0,10.0,10.568636235841012
CHEMBL4784883,C[C@@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F)c1ccccc1,529.7860000000004,1.7677999999999998,5.0,10.0,8.67778070526608
CHEMBL4742951,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F)c1ccccc1,609.4850000000004,1.5743999999999994,6.0,12.0,8.267606240177031
CHEMBL4752494,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,601.4650000000004,2.1961,6.0,11.0,8.229147988357855
CHEMBL4763896,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,565.4320000000005,1.5577999999999994,6.0,11.0,9.823908740944319
CHEMBL4777118,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(C(O)C4CCOCC4)nc32)[C@@H](F)[C@@H]1O,539.3940000000001,1.2607999999999995,5.0,11.0,6.694648630553377
CHEMBL4744406,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(C(O)c4ccccc4)nc32)[C@@H](F)[C@@H]1O,621.4990000000004,3.157200000000002,5.0,10.0,8.481486060122112
CHEMBL4753731,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(C(O)C4CC4)nc32)[C@@H](F)[C@@H]1O,541.3690000000001,1.3532999999999997,5.0,10.0,8.853871964321762
CHEMBL4748576,COCc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]3F)c2n1,607.4720000000003,2.962800000000002,5.0,10.0,9.221848749616356
CHEMBL4761143,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(CCc4ccccc4)nc32)[C@@H](F)[C@@H]1O,593.4450000000003,3.039000000000001,5.0,10.0,7.7447274948966935
CHEMBL4760025,C#Cc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]3F)c2n1,545.3820000000002,0.40339999999999937,6.0,12.0,8.698970004336019
CHEMBL4763785,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cc4ccccc4)nc32)[C@@H](F)[C@@H]1O,584.4630000000004,0.9949999999999994,6.0,12.0,8.823908740944319
CHEMBL4798306,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(-c4ccccc4)nc32)[C@@H](F)[C@@H]1O,544.3980000000001,0.4364999999999993,7.0,12.0,8.0
CHEMBL4791467,COc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,585.3440000000003,2.3908,5.0,10.0,8.657577319177793
CHEMBL4763292,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(N4CCCC4)nc32)[C@H](O)[C@@H]1O,543.4100000000001,0.9571999999999994,6.0,11.0,7.318758762624412
CHEMBL4752232,CNc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,529.3830000000002,0.7032199999999993,6.0,11.0,8.301029995663981
CHEMBL4749606,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(C(F)(F)F)nc32)[C@@H](F)[C@@H]1O,531.3740000000001,1.6804199999999998,5.0,10.0,7.7447274948966935
CHEMBL4743019,CCc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,552.7760000000003,1.9922999999999997,4.0,10.0,7.920818753952375
CHEMBL4796737,Cc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,563.8030000000003,1.9335,4.0,10.0,8.886056647693163
CHEMBL4748492,Cc1nc(NCc2ccccc2)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]3F)c2n1,552.7800000000003,1.4203999999999997,5.0,11.0,8.397940008672037
CHEMBL4793370,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(OCc4ccccc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,531.7580000000004,0.6140999999999994,5.0,11.0,8.886056647693163
CHEMBL4755101,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N4Cc5ccccc5C4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,515.7590000000002,1.0134999999999996,4.0,10.0,8.958607314841775
CHEMBL4747191,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccncc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,586.2370000000002,2.6788000000000003,5.0,10.0,8.443697499232712
CHEMBL4761534,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCOC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,586.2370000000002,2.6788000000000003,5.0,10.0,9.096910013008056
CHEMBL4741516,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N4CCCC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,586.2370000000002,2.6788000000000003,5.0,10.0,9.045757490560675
CHEMBL4796788,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(Cl)cc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,563.8280000000002,1.6091999999999995,6.0,11.0,8.619788758288394
CHEMBL4759136,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,565.8190000000002,2.586400000000001,5.0,10.0,8.886056647693163
CHEMBL4784405,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@@H](F)[C@@H]1O,563.8280000000002,1.6091999999999995,6.0,11.0,8.3767507096021
CHEMBL4780231,C[C@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,565.8190000000002,2.586400000000001,5.0,10.0,9.522878745280337
CHEMBL4779193,C[C@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F)c1ccccc1,549.8010000000003,1.0481999999999996,6.0,11.0,8.387216143280265
CHEMBL4750588,C[C@@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,551.7920000000003,2.0254,5.0,10.0,9.154901959985743
CHEMBL4748342,C[C@@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F)c1ccccc1,541.822,0.8148999999999997,5.0,11.0,8.795880017344075
CHEMBL4788910,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,543.813,1.7920999999999996,4.0,10.0,9.522878745280337
CHEMBL4779616,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,527.7950000000003,0.7905999999999995,6.0,11.0,9.154901959985743
CHEMBL4753354,CN(c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)C1CCCC1,529.7860000000004,1.7677999999999998,5.0,10.0,9.920818753952375
CHEMBL4758486,CN(c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F)C1CCCC1,501.7570000000002,0.2563999999999996,6.0,11.0,9.823908740944319
CHEMBL4744502,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,503.74800000000016,1.2335999999999996,5.0,10.0,9.698970004336019
CHEMBL4748647,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,499.7410000000002,0.010399999999999465,6.0,11.0,9.397940008672037
CHEMBL4746820,CC(C)Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,501.7320000000002,0.9875999999999996,5.0,10.0,9.154901959985743
CHEMBL4751771,CC(C)Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F,489.7210000000001,0.8450999999999995,5.0,10.0,8.443697499232712
CHEMBL4776829,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,475.69400000000013,0.4549999999999997,5.0,10.0,8.769551078621726
CHEMBL4783528,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,427.22200000000004,-0.6579000000000004,5.0,10.0,8.585026652029182
CHEMBL4755896,CCNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F,461.6670000000001,-0.004500000000000448,5.0,10.0,8.301029995663981
CHEMBL4762685,CNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F,459.6760000000001,-0.9817000000000005,6.0,11.0,7.920818753952375
CHEMBL4799519,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1F,580.8300000000002,2.353300000000001,6.0,10.0,7.7447274948966935
CHEMBL4287314,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@@H]1F,563.8280000000002,1.6091999999999995,6.0,11.0,8.468521082957745
CHEMBL4475460,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,580.8300000000002,2.353300000000001,6.0,10.0,8.301029995663981
CHEMBL4471306,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,580.8300000000002,2.353300000000001,6.0,10.0,10.366531544420413
CHEMBL4743437,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,563.8280000000002,1.6091999999999995,6.0,11.0,10.275724130399212
CHEMBL4471306,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,580.8300000000002,2.353300000000001,6.0,10.0,11.096910013008056
CHEMBL4761506,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,580.8300000000002,2.353300000000001,6.0,10.0,11.0
CHEMBL4743437,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,563.8280000000002,1.6091999999999995,6.0,11.0,11.568636235841012
CHEMBL4471306,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,425.23100000000005,-1.6351000000000009,6.0,11.0,10.958607314841775
CHEMBL4761506,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,515.3560000000002,0.39479999999999943,6.0,11.0,10.67778070526608
CHEMBL4743437,C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,425.23100000000005,-1.6351000000000009,6.0,11.0,11.070581074285707
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,425.23100000000005,-1.6351000000000009,6.0,11.0,6.728158393463501
CHEMBL4755577,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,425.23100000000005,-1.6351000000000009,6.0,11.0,8.366531544420413
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,425.23100000000005,-1.6351000000000009,6.0,11.0,5.958607314841775
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,547.9140000000002,0.822,5.0,11.0,5.6020599913279625
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,593.9560000000005,0.7453000000000003,5.0,11.0,7.221848749616356
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,550.8930000000003,-0.3106,5.0,13.0,7.301029995663981
CHEMBL4786375,C[C@@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,286.33500000000004,1.58812,2.0,4.0,8.0
CHEMBL4793057,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F,294.26099999999997,1.19722,2.0,4.0,8.045757490560675
CHEMBL4760088,CCOC(=O)C(OC[C@H]1C[C@@H](n2nnc3c(NC[C@@H]4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,286.33500000000004,1.58812,2.0,4.0,7.0
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,272.30800000000005,1.3421199999999998,2.0,4.0,8.136677139879543
CHEMBL4798999,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(F)F,300.362,1.9782199999999999,2.0,4.0,7.2076083105017466
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,308.28799999999995,1.58732,2.0,4.0,7.552841968657781
CHEMBL4787600,CC[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1C,280.234,0.8887999999999998,2.0,4.0,7.2076083105017466
CHEMBL4783209,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1CC(C)C,264.6719999999999,1.0509999999999997,2.0,4.0,7.2076083105017466
CHEMBL4746843,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)(F)F,306.75300000000004,1.9330999999999996,2.0,4.0,7.2076083105017466
CHEMBL4789157,O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3C(F)F)cnn2)c(=O)[nH]1,300.652,1.2961999999999998,2.0,4.0,7.2076083105017466
CHEMBL4785703,O=c1[nH]cc(-c2cc(C3CC3)c(Cl)nn2)c(=O)[nH]1,314.679,1.5421999999999998,2.0,4.0,7.2076083105017466
CHEMBL4764075,CC(C)[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1Cl,328.706,1.9323000000000001,2.0,4.0,7.2076083105017466
CHEMBL4764702,O=c1[nH]cc(-c2cc([C@H]3CC3(F)F)c(Cl)nn2)c(=O)[nH]1,315.15999999999997,1.8628999999999996,2.0,4.0,7.2076083105017466
CHEMBL4765132,O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3C(F)F)c(Cl)nn2)c(=O)[nH]1,306.75300000000004,2.0771999999999995,2.0,4.0,7.2076083105017466
CHEMBL4760890,CC(F)(F)[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1Cl,314.679,1.6862999999999997,2.0,4.0,7.2076083105017466
CHEMBL4780604,Cl.O=c1[nH]cc(-c2cc(C3CCC3)c(Cl)nn2)c(=O)[nH]1,292.72599999999994,1.8311999999999997,2.0,4.0,7.2076083105017466
CHEMBL4763245,CC1(C)CC(c2cc(-c3c[nH]c(=O)[nH]c3=O)nnc2Cl)C1,255.23699999999997,0.2692799999999996,2.0,5.0,7.2076083105017466
CHEMBL4752092,O=c1[nH]cc(-c2cc(C3CC(F)(F)C3)c(Cl)nn2)c(=O)[nH]1,297.31800000000004,1.1513799999999998,2.0,5.0,7.2076083105017466
CHEMBL4796471,O=c1[nH]cc(-c2cc(C3CCCC3)c(Cl)nn2)c(=O)[nH]1,305.24399999999997,0.7604799999999997,2.0,5.0,7.2076083105017466
CHEMBL4760616,N#Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CC1,269.264,0.6593799999999996,2.0,5.0,7.2076083105017466
CHEMBL4798193,CC(C)[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1C#N,283.29100000000005,1.0494799999999995,2.0,5.0,7.2076083105017466
CHEMBL4790958,N#Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(F)F,291.217,0.5144799999999997,2.0,5.0,7.2076083105017466
CHEMBL4778792,N#Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCC1,283.29100000000005,0.9053799999999999,2.0,5.0,7.2076083105017466
CHEMBL4787985,N#Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCCC1,274.28000000000003,0.7962999999999997,2.0,5.0,7.2076083105017466
CHEMBL4776255,N#Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@@H]1CC1(F)F,260.253,0.40619999999999973,2.0,5.0,7.2076083105017466
CHEMBL4746447,CC[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1C#N,302.33400000000006,1.4323999999999997,2.0,5.0,7.2076083105017466
CHEMBL4745226,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCC1,310.26,1.0415,2.0,5.0,7.2076083105017466
CHEMBL4748321,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CC1,324.28700000000003,1.4315999999999998,2.0,5.0,7.2076083105017466
CHEMBL4749648,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CC(C)(C)C1,324.28700000000003,1.4315999999999998,2.0,5.0,7.2076083105017466
CHEMBL4790960,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CC(F)(F)C1,302.3340000000001,1.5764999999999998,2.0,5.0,7.2076083105017466
CHEMBL4743908,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCC(F)(F)C1,290.298,1.29172,2.0,4.0,7.2076083105017466
CHEMBL4743908,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCC(F)(F)C1,286.33500000000004,1.58812,2.0,4.0,7.2076083105017466
CHEMBL4748762,COc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1C1CCCCC1,286.33500000000004,1.58812,2.0,4.0,7.2076083105017466
CHEMBL4752875,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1CCF,286.33500000000004,1.58812,2.0,4.0,7.2076083105017466
