molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,286.33500000000004,1.58812,2.0,4.0,8.080921907623926
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,286.33500000000004,1.58812,2.0,4.0,8.18045606445813
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,286.33500000000004,1.58812,2.0,4.0,8.05551732784983
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,286.33500000000004,1.58812,2.0,4.0,7.698970004336019
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,286.33500000000004,1.58812,2.0,4.0,7.200659450546418
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,442.7280000000003,6.997200000000009,2.0,2.0,6.82102305270683
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,940.6810000000005,1.6861000000000008,15.0,26.0,6.5376020021010435
CHEMBL4792487,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,302.194,1.3127999999999997,4.0,8.0,6.388276691992658
CHEMBL23236,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,425.23100000000005,-1.6351000000000009,6.0,11.0,4.644740094472621
CHEMBL382408,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,425.23100000000005,-1.6351000000000009,6.0,11.0,4.977159389123472
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,563.8280000000003,1.0724999999999993,5.0,11.0,5.732828271596986
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,585.2340000000002,1.0965999999999998,6.0,12.0,5.401209493236885
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,590.854,0.9547999999999996,5.0,12.0,5.576262750017671
CHEMBL4452072,CN(Cc1ccccc1)c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,589.8660000000001,1.5597999999999994,5.0,11.0,8.522878745280337
CHEMBL4798368,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2nnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,598.2730000000003,2.3557,5.0,12.0,8.4089353929735
CHEMBL4782655,CN(c1nc(Cl)nc2c1nnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)[C@H]1CCc2ccccc21,598.2730000000001,2.3557,5.0,12.0,8.886056647693163
CHEMBL4757563,CN(c1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)[C@H]1CCc2ccccc21,612.3000000000002,3.0098000000000007,4.0,13.0,9.2839966563652
CHEMBL4790529,COP(=O)(CP(=O)(O)O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,548.2760000000003,1.085299999999999,5.0,11.0,7.607303046740334
CHEMBL4785684,COP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,561.3190000000003,1.0004999999999988,5.0,10.0,6.883724412419456
CHEMBL4785168,COP(=O)(O)CP(=O)(OC)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,583.3470000000003,0.4189999999999992,6.0,11.0,5.541513236201793
CHEMBL4797508,O=C(CP(=O)(O)O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,534.2930000000002,1.5586999999999993,5.0,10.0,6.292429823902063
CHEMBL4749007,CN(C[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O)C(=O)CP(=O)(O)O,534.2930000000002,1.9062999999999994,5.0,10.0,6.605548319173784
CHEMBL4784125,O=P(O)(O)CS(=O)(=O)NC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,520.2660000000002,1.5161999999999995,5.0,10.0,6.484126156288321
CHEMBL4743063,O=P(O)(O)CCOC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,536.3340000000003,2.2328000000000006,5.0,10.0,7.055517327849832
CHEMBL4790457,O=P(O)(O)COCC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,568.3320000000003,0.9143999999999992,5.0,11.0,5.920456992597094
CHEMBL4785716,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,463.8150000000003,0.6051999999999995,5.0,10.0,7.5376020021010435
CHEMBL4782125,O=P(O)(O)CSC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,477.84200000000004,0.9936999999999996,5.0,10.0,6.785156151952302
CHEMBL4760944,O=P(O)(O)CS(=O)(=O)C[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,493.84100000000024,-0.03390000000000104,6.0,11.0,7.886056647693163
CHEMBL4745473,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,507.8680000000002,0.620199999999999,5.0,11.0,7.958607314841775
CHEMBL4741942,CC(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,507.82400000000024,0.05839999999999923,6.0,11.0,7.7447274948966935
CHEMBL4753449,O=P(O)(O)C(CO)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,488.8250000000001,0.4973799999999993,5.0,11.0,8.619788758288394
CHEMBL4751244,COCC(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,531.8120000000004,1.5360999999999998,5.0,10.0,9.017728766960431
CHEMBL4781819,O=C(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,541.9070000000004,-0.02410000000000101,5.0,12.0,6.966576244513051
CHEMBL4759919,N#CC(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,531.8540000000003,-0.14040000000000036,6.0,13.0,6.252588192113577
CHEMBL4744820,O=P(O)(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)C(F)(F)F,507.8680000000002,0.356199999999999,6.0,11.0,6.412289034981089
CHEMBL4789486,CS(=O)(=O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,534.9380000000003,0.9254999999999989,5.0,11.0,6.714442690992226
CHEMBL4749770,O=P(O)(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)c1nn[nH]n1,599.0030000000003,0.2552999999999989,5.0,12.0,7.552841968657781
CHEMBL4784951,CC(CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,537.9630000000003,1.7269,5.0,11.0,8.886056647693163
CHEMBL4781912,CN(C)CC(C)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,569.9610000000005,0.4084999999999997,5.0,12.0,5.301029995663981
CHEMBL4756805,CN(CC(C)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O)S(C)(=O)=O,521.8950000000003,0.7462999999999989,6.0,11.0,7.013228265733755
CHEMBL4788607,CSCC(C)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,523.8670000000003,-0.6714000000000007,7.0,12.0,8.0
CHEMBL4754460,CC(CS(C)(=O)=O)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,537.8940000000003,-0.017300000000000204,6.0,12.0,7.638272163982407
CHEMBL4791561,CC(CCO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,507.8680000000002,0.356199999999999,6.0,11.0,7.508638306165727
CHEMBL4786598,O=P(O)(O)C(CO)(CO)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,507.8680000000002,0.356199999999999,6.0,11.0,9.244125144327509
CHEMBL4743237,COCC(CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,537.8940000000003,-0.017300000000000204,6.0,12.0,9.275724130399212
CHEMBL4752114,C[C@@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,537.8940000000003,-0.017300000000000204,6.0,12.0,9.292429823902063
CHEMBL4796959,C[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,580.8300000000002,2.353300000000001,6.0,10.0,7.931814138253839
CHEMBL4788790,COC[C@@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,292.302,0.79158,3.0,5.0,9.0
CHEMBL4764985,COC[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,310.29200000000003,0.9306800000000002,3.0,5.0,9.602059991327963
CHEMBL4471306,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,376.29800000000006,1.69018,3.0,6.0,9.065501548756432
CHEMBL4797703,CN1C(=O)C2(C(C#N)=C(N)Nc3n[nH]cc32)c2ccccc21,324.319,1.2390999999999999,3.0,5.0,6.161150909262744
CHEMBL4760778,CN1C(=O)C2(C(C#N)=C(N)Nc3n[nH]cc32)c2cc(F)ccc21,390.32500000000005,1.9986000000000002,3.0,6.0,6.337242168318426
CHEMBL4746318,CN1C(=O)C2(C(C#N)=C(N)Nc3n[nH]cc32)c2cc(OC(F)(F)F)ccc21,363.84800000000007,5.3717600000000045,1.0,4.0,6.823908740944319
CHEMBL4761451,Cc1[nH]nc2c1C1(C(=O)N(C)c3ccc(F)cc31)C(C#N)=C(N)N2,463.8150000000003,0.6051999999999995,5.0,10.0,6.585026652029182
CHEMBL4788305,Cc1[nH]nc2c1C1(C(=O)N(C)c3ccc(OC(F)(F)F)cc31)C(C#N)=C(N)N2,493.8600000000001,0.265399999999999,5.0,11.0,6.7447274948966935
CHEMBL4746633,Cc1ccc(-n2nc(C)c3cc(Cl)c(-c4cc(C)ccc4O)nc32)cc1,529.8300000000002,0.315999999999999,6.0,11.0,6.494850021680094
CHEMBL4745473,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,485.82100000000014,0.8627999999999998,5.0,10.0,9.259637310505756
CHEMBL4797871,O=C(O)C(OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O)C(=O)O,499.8480000000002,0.9052999999999998,5.0,10.0,6.0
CHEMBL4776869,O=C(O)C(OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,513.8750000000002,1.2953999999999997,5.0,10.0,6.958607314841775
CHEMBL4780085,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,499.8480000000002,0.9052999999999998,5.0,10.0,7.236572006437063
CHEMBL4790401,O=P(O)(O)CCOC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,529.8740000000003,0.913899999999999,5.0,11.0,5.0
CHEMBL4787260,O=P(O)(O)CCCOC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,517.8380000000002,1.0443999999999998,5.0,10.0,5.0
CHEMBL4782440,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,499.8480000000001,1.4237999999999997,5.0,10.0,6.978810700930062
CHEMBL4793270,COc1ccccc1CCNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O,499.8480000000001,1.4237999999999997,5.0,10.0,6.761953896871205
CHEMBL4786456,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4F)nc(Cl)nc32)[C@H](O)[C@@H]1O,520.2660000000002,1.5161999999999995,5.0,10.0,6.91721462968355
CHEMBL4794758,C[C@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,534.2930000000002,1.5404999999999993,4.0,10.0,7.187086643357144
CHEMBL4795154,C[C@@H](Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,486.8090000000002,0.25779999999999964,5.0,11.0,6.806875401645538
CHEMBL4788847,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,489.8130000000002,-0.40370000000000017,5.0,12.0,7.337242168318426
CHEMBL4781225,CN(Cc1ccccc1Cl)c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O,490.80100000000016,-1.0087000000000006,5.0,13.0,7.337242168318426
CHEMBL4791939,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCc4ccccn4)nc(Cl)nc32)[C@H](O)[C@@H]1O,437.77700000000016,0.07099999999999945,5.0,10.0,6.4179366370882915
CHEMBL4782237,Cn1cc(CNc2nc(Cl)nc3c2ncn3[C@@H]2O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]2O)cn1,435.7610000000002,-0.1750000000000006,5.0,10.0,6.696803942579511
CHEMBL4799358,Cn1cnnc1CNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O,449.78800000000024,0.21509999999999974,5.0,10.0,5.494850021680094
CHEMBL4799125,CC(C)Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]1O,463.8150000000003,0.6051999999999995,5.0,10.0,6.716698771296451
CHEMBL4792721,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,477.8420000000003,0.8527999999999996,5.0,10.0,6.230622673923862
CHEMBL4787380,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,449.78800000000024,-0.14910000000000034,4.0,10.0,7.080921907623926
CHEMBL4791637,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,465.78700000000026,-0.5485000000000003,5.0,11.0,7.585026652029182
CHEMBL4780463,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NCC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,465.78700000000026,-0.9126999999999996,4.0,11.0,6.906578314837765
CHEMBL4782129,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(N4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,505.4680000000003,1.6187999999999996,5.0,10.0,7.346787486224656
CHEMBL4786312,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,519.4950000000001,1.9272199999999997,5.0,10.0,7.075720713938118
CHEMBL4798490,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(N4CCOCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,473.4230000000002,0.09819999999999929,5.0,11.0,6.8297382846050425
CHEMBL4786245,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(-c4ccccc4)nc32)[C@H](O)[C@@H]1O,535.4940000000005,1.5307999999999995,5.0,11.0,6.610833915635467
CHEMBL4791441,Cc1ccccc1-c1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,528.5030000000005,-0.16969999999999824,6.0,12.0,5.455931955649724
CHEMBL4797235,COCc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](COCP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,463.8150000000003,0.6051999999999995,5.0,10.0,6.928117992693875
CHEMBL4787752,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(COc4ccccc4)nc32)[C@H](O)[C@@H]1O,462.8270000000002,1.2101999999999997,5.0,9.0,7.886056647693163
CHEMBL4782600,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(COC4CCNC4)nc32)[C@H](O)[C@@H]1O,462.8270000000002,1.2101999999999997,5.0,9.0,5.0
CHEMBL4745473,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,551.7730000000004,0.9372999999999998,6.0,12.0,8.585026652029182
CHEMBL4785104,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)cc(Cl)nc32)[C@H](O)[C@@H]1O,463.8150000000003,0.6051999999999995,5.0,10.0,8.346787486224656
CHEMBL4783729,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)cc(Cl)nc32)[C@H](O)[C@@H]1O,425.23100000000005,-1.6351000000000009,6.0,11.0,7.481486060122112
CHEMBL4791237,O=P(O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,442.7280000000003,6.997200000000009,2.0,2.0,9.397940008672037
CHEMBL4745473,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,456.7110000000003,7.089500000000009,2.0,2.0,9.065501548756432
CHEMBL583969,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,440.7120000000003,7.20380000000001,1.0,2.0,5.401209493236885
CHEMBL23236,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,454.69500000000033,7.297700000000009,1.0,2.0,4.644740094472621
CHEMBL269277,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,472.7100000000003,6.0619000000000085,3.0,3.0,5.137868620686962
CHEMBL512622,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,553.8280000000004,8.329600000000008,1.0,3.0,4.0
CHEMBL431525,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,612.8960000000002,7.155600000000009,2.0,5.0,4.363913484896927
CHEMBL251308,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,582.8700000000002,7.656900000000009,2.0,4.0,4.0
CHEMBL5191234,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)N6CCCC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,568.8430000000002,7.139000000000009,2.0,4.0,4.0
CHEMBL5177221,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)NCCN6CCOCC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,539.8010000000004,7.98580000000001,2.0,3.0,4.0
CHEMBL5170776,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)N6CCC(N)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,541.8170000000003,8.231800000000009,2.0,3.0,4.0
CHEMBL5185215,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)N6CCNCC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,543.7890000000003,6.8157000000000085,3.0,4.0,4.774432286560529
CHEMBL5207447,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)NC6CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,567.8550000000004,8.719700000000007,1.0,3.0,4.089215565207163
CHEMBL5190085,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)NC(C)C)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,582.8700000000002,7.48120000000001,1.0,4.0,5.244887733604929
CHEMBL5207600,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)NCCO)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,555.8000000000003,6.910300000000009,2.0,4.0,4.429573821641028
